municipality,rescore,title,h1,url,hasAmount,hasTarget,hasDeadline,strongHit,snippet
"松阪市","40","中小企業等経営強化法に係る固定資産税(償却資産)の課税標準の特例について","中小企業等経営強化法に係る固定資産税(償却資産)の課税標準の特例について","https://www.city.matsusaka.mie.jp/soshiki/13/seisantokurei.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","40","原動機付自転車、ミニカー、小型特殊自動車の手続きについて","原動機付自転車、ミニカー、小型特殊自動車の手続きについて","https://www.city.matsusaka.mie.jp/soshiki/12/keizi2.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","40","軽自動車税について","軽自動車税について","https://www.city.matsusaka.mie.jp/soshiki/12/keizi1.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","40","【法人】税務関係証明のオンライン申請について","【法人】税務関係証明のオンライン申請について","https://www.city.matsusaka.mie.jp/soshiki/12/onlinehoujin.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","40","固定資産に関する証明","固定資産に関する証明","https://www.city.matsusaka.mie.jp/soshiki/12/zeisei2.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","40","納税に関する証明","納税に関する証明","https://www.city.matsusaka.mie.jp/soshiki/12/zeisei4.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","40","【個人】税務関係証明のオンライン申請について","【個人】税務関係証明のオンライン申請について","https://www.city.matsusaka.mie.jp/soshiki/12/online.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","40","令和8年度（令和7年分）給与支払報告書の提出について","令和8年度（令和7年分）給与支払報告書の提出について","https://www.city.matsusaka.mie.jp/soshiki/12/kyuuhou.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","40","令和2年度課税分から適用される主な税制改正について","令和2年度課税分から適用される主な税制改正について","https://www.city.matsusaka.mie.jp/soshiki/12/zeikai2.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","40","平成31年度課税分から適用される主な税制改正について","平成31年度課税分から適用される主な税制改正について","https://www.city.matsusaka.mie.jp/soshiki/12/zeikai31.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","40","平成30年度課税分から適用される主な税制改正について","平成30年度課税分から適用される主な税制改正について","https://www.city.matsusaka.mie.jp/soshiki/12/zeikai30.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
